700	71
701	71
702	71
703	71
704	71
705	71
706	71
707	71
708	71
709	71
710	71
711	71
712	71
713	71
714	71
715	71
716	71
717	71
718	71
719	71
720	71
721	71
722	71
723	71
724	71
725	71
726	71
727	71
728	71
729	71
730	71
731	71
732	71
733	71
734	71
735	71
736	71
737	71
738	71
739	71
740	71
741	71
742	71
743	71
744	71
745	71
746	71
747	71
748	71
749	71
750	71
751	71
752	71
753	71
754	71
755	71
756	71
757	71
758	71
759	71
760	71
761	71
762	71
763	71
764	71
765	71
766	71
767	71
768	71
769	71
770	71
771	71
772	71
773	71
774	71
775	71
776	71
777	71
778	71
779	71
780	71
781	71
782	71
783	71
784	71
785	71
786	71
787	71
788	71
789	71
790	71
791	71
792	71
793	71
794	71
795	71
796	71
797	71
798	71
799	71
800	71
801	71
802	71
803	71
804	71
805	71
806	71
807	71
808	71
809	71
810	71
811	71
812	71
813	71
814	71
815	71
816	71
817	71
818	71
819	71
820	71
821	71
822	71
823	71
824	71
825	71
826	71
827	71
828	71
829	71
830	71
831	71
832	71
833	71
834	71
835	71
836	71
837	71
838	71
839	71
840	71
841	71
842	71
843	71
844	71
845	71
846	71
847	71
848	71
849	71
850	71
851	71
852	71
853	71
854	71
855	71
856	71
857	71
858	71
859	71
860	71
861	71
862	71
863	71
864	71
865	71
866	71
867	71
868	71
869	71
870	71
871	71
872	71
873	71
874	71
875	71
876	71
877	71
878	71
879	71
880	71
881	71
882	71
883	71
884	71
885	71
886	71
887	71
888	71
889	71
890	71
891	71
892	71
893	71
894	71
895	71
896	71
897	71
898	71
899	71
900	71
901	71
902	71
903	71
904	71
905	71
906	71
907	71
908	71
909	71
910	71
911	71
912	71
913	71
914	71
915	71
916	71
917	71
918	71
919	71
920	71
921	71
922	71
923	71
924	71
925	71
926	71
927	71
928	71
929	71
930	71
931	71
932	71
933	71
934	71
935	71
936	71
937	71
938	71
939	71
940	71
941	71
942	71
943	71
944	71
945	71
946	71
947	71
948	71
949	71
950	71
951	71
952	71
953	71
954	71
955	71
956	71
957	71
958	71
959	71
960	71
961	71
962	71
963	71
964	71
965	71
966	71
967	71
968	71
969	71
970	71
971	71
972	71
973	71
974	71
975	71
976	71
977	71
978	71
979	71
980	71
981	71
982	71
983	71
984	71
985	71
986	71
987	71
988	71
989	71
990	71
991	71
992	71
993	71
994	71
995	71
996	71
997	71
998	71
999	71
1000	71
